condition,case,variant,episode,seed,assignment_mode,defender_id,target_index,target_id,idbo_best_cost,idbo_repaired_cost,idbo_runtime_ms,idbo_final_disagreement,repair_moves,training_seed
formal_ablation_no_gru_case1,case1,no_gru,18,98052,fixed,10,2,22,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,18,98052,fixed,18,2,22,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,18,98052,fixed,3,3,23,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,18,98052,fixed,11,3,23,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,18,98052,fixed,19,3,23,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,18,98052,fixed,4,4,24,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,18,98052,fixed,12,4,24,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,18,98052,fixed,5,5,25,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,18,98052,fixed,13,5,25,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,18,98052,fixed,6,6,26,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,18,98052,fixed,14,6,26,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,18,98052,fixed,7,7,27,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,18,98052,fixed,15,7,27,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,19,98053,fixed,0,0,20,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,19,98053,fixed,8,0,20,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,19,98053,fixed,16,0,20,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,19,98053,fixed,1,1,21,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,19,98053,fixed,9,1,21,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,19,98053,fixed,17,1,21,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,19,98053,fixed,2,2,22,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,19,98053,fixed,10,2,22,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,19,98053,fixed,18,2,22,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,19,98053,fixed,3,3,23,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,19,98053,fixed,11,3,23,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,19,98053,fixed,19,3,23,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,19,98053,fixed,4,4,24,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,19,98053,fixed,12,4,24,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,19,98053,fixed,5,5,25,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,19,98053,fixed,13,5,25,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,19,98053,fixed,6,6,26,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,19,98053,fixed,14,6,26,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,19,98053,fixed,7,7,27,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,19,98053,fixed,15,7,27,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,20,98054,fixed,0,0,20,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,20,98054,fixed,8,0,20,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,20,98054,fixed,16,0,20,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,20,98054,fixed,1,1,21,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,20,98054,fixed,9,1,21,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,20,98054,fixed,17,1,21,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,20,98054,fixed,2,2,22,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,20,98054,fixed,10,2,22,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,20,98054,fixed,18,2,22,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,20,98054,fixed,3,3,23,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,20,98054,fixed,11,3,23,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,20,98054,fixed,19,3,23,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,20,98054,fixed,4,4,24,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,20,98054,fixed,12,4,24,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,20,98054,fixed,5,5,25,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,20,98054,fixed,13,5,25,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,20,98054,fixed,6,6,26,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,20,98054,fixed,14,6,26,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,20,98054,fixed,7,7,27,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,20,98054,fixed,15,7,27,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,21,98055,fixed,0,0,20,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,21,98055,fixed,8,0,20,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,21,98055,fixed,16,0,20,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,21,98055,fixed,1,1,21,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,21,98055,fixed,9,1,21,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,21,98055,fixed,17,1,21,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,21,98055,fixed,2,2,22,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,21,98055,fixed,10,2,22,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,21,98055,fixed,18,2,22,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,21,98055,fixed,3,3,23,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,21,98055,fixed,11,3,23,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,21,98055,fixed,19,3,23,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,21,98055,fixed,4,4,24,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,21,98055,fixed,12,4,24,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,21,98055,fixed,5,5,25,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,21,98055,fixed,13,5,25,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,21,98055,fixed,6,6,26,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,21,98055,fixed,14,6,26,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,21,98055,fixed,7,7,27,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,21,98055,fixed,15,7,27,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,22,98056,fixed,0,0,20,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,22,98056,fixed,8,0,20,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,22,98056,fixed,16,0,20,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,22,98056,fixed,1,1,21,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,22,98056,fixed,9,1,21,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,22,98056,fixed,17,1,21,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,22,98056,fixed,2,2,22,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,22,98056,fixed,10,2,22,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,22,98056,fixed,18,2,22,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,22,98056,fixed,3,3,23,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,22,98056,fixed,11,3,23,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,22,98056,fixed,19,3,23,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,22,98056,fixed,4,4,24,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,22,98056,fixed,12,4,24,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,22,98056,fixed,5,5,25,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,22,98056,fixed,13,5,25,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,22,98056,fixed,6,6,26,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,22,98056,fixed,14,6,26,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,22,98056,fixed,7,7,27,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,22,98056,fixed,15,7,27,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,23,98057,fixed,0,0,20,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,23,98057,fixed,8,0,20,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,23,98057,fixed,16,0,20,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,23,98057,fixed,1,1,21,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,23,98057,fixed,9,1,21,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,23,98057,fixed,17,1,21,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,23,98057,fixed,2,2,22,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,23,98057,fixed,10,2,22,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,23,98057,fixed,18,2,22,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,23,98057,fixed,3,3,23,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,23,98057,fixed,11,3,23,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,23,98057,fixed,19,3,23,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,23,98057,fixed,4,4,24,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,23,98057,fixed,12,4,24,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,23,98057,fixed,5,5,25,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,23,98057,fixed,13,5,25,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,23,98057,fixed,6,6,26,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,23,98057,fixed,14,6,26,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,23,98057,fixed,7,7,27,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,23,98057,fixed,15,7,27,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,24,98058,fixed,0,0,20,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,24,98058,fixed,8,0,20,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,24,98058,fixed,16,0,20,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,24,98058,fixed,1,1,21,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,24,98058,fixed,9,1,21,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,24,98058,fixed,17,1,21,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,24,98058,fixed,2,2,22,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,24,98058,fixed,10,2,22,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,24,98058,fixed,18,2,22,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,24,98058,fixed,3,3,23,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,24,98058,fixed,11,3,23,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,24,98058,fixed,19,3,23,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,24,98058,fixed,4,4,24,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,24,98058,fixed,12,4,24,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,24,98058,fixed,5,5,25,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,24,98058,fixed,13,5,25,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,24,98058,fixed,6,6,26,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,24,98058,fixed,14,6,26,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,24,98058,fixed,7,7,27,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,24,98058,fixed,15,7,27,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,25,98059,fixed,0,0,20,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,25,98059,fixed,8,0,20,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,25,98059,fixed,16,0,20,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,25,98059,fixed,1,1,21,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,25,98059,fixed,9,1,21,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,25,98059,fixed,17,1,21,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,25,98059,fixed,2,2,22,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,25,98059,fixed,10,2,22,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,25,98059,fixed,18,2,22,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,25,98059,fixed,3,3,23,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,25,98059,fixed,11,3,23,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,25,98059,fixed,19,3,23,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,25,98059,fixed,4,4,24,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,25,98059,fixed,12,4,24,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,25,98059,fixed,5,5,25,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,25,98059,fixed,13,5,25,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,25,98059,fixed,6,6,26,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,25,98059,fixed,14,6,26,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,25,98059,fixed,7,7,27,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,25,98059,fixed,15,7,27,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,26,98060,fixed,0,0,20,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,26,98060,fixed,8,0,20,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,26,98060,fixed,16,0,20,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,26,98060,fixed,1,1,21,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,26,98060,fixed,9,1,21,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,26,98060,fixed,17,1,21,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,26,98060,fixed,2,2,22,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,26,98060,fixed,10,2,22,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,26,98060,fixed,18,2,22,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,26,98060,fixed,3,3,23,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,26,98060,fixed,11,3,23,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,26,98060,fixed,19,3,23,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,26,98060,fixed,4,4,24,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,26,98060,fixed,12,4,24,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,26,98060,fixed,5,5,25,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,26,98060,fixed,13,5,25,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,26,98060,fixed,6,6,26,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,26,98060,fixed,14,6,26,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,26,98060,fixed,7,7,27,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,26,98060,fixed,15,7,27,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,27,98061,fixed,0,0,20,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,27,98061,fixed,8,0,20,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,27,98061,fixed,16,0,20,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,27,98061,fixed,1,1,21,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,27,98061,fixed,9,1,21,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,27,98061,fixed,17,1,21,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,27,98061,fixed,2,2,22,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,27,98061,fixed,10,2,22,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,27,98061,fixed,18,2,22,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,27,98061,fixed,3,3,23,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,27,98061,fixed,11,3,23,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,27,98061,fixed,19,3,23,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,27,98061,fixed,4,4,24,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,27,98061,fixed,12,4,24,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,27,98061,fixed,5,5,25,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,27,98061,fixed,13,5,25,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,27,98061,fixed,6,6,26,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,27,98061,fixed,14,6,26,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,27,98061,fixed,7,7,27,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,27,98061,fixed,15,7,27,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,28,98062,fixed,0,0,20,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,28,98062,fixed,8,0,20,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,28,98062,fixed,16,0,20,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,28,98062,fixed,1,1,21,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,28,98062,fixed,9,1,21,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,28,98062,fixed,17,1,21,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,28,98062,fixed,2,2,22,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,28,98062,fixed,10,2,22,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,28,98062,fixed,18,2,22,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,28,98062,fixed,3,3,23,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,28,98062,fixed,11,3,23,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,28,98062,fixed,19,3,23,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,28,98062,fixed,4,4,24,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,28,98062,fixed,12,4,24,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,28,98062,fixed,5,5,25,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,28,98062,fixed,13,5,25,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,28,98062,fixed,6,6,26,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,28,98062,fixed,14,6,26,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,28,98062,fixed,7,7,27,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,28,98062,fixed,15,7,27,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,29,98063,fixed,0,0,20,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,29,98063,fixed,8,0,20,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,29,98063,fixed,16,0,20,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,29,98063,fixed,1,1,21,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,29,98063,fixed,9,1,21,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,29,98063,fixed,17,1,21,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,29,98063,fixed,2,2,22,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,29,98063,fixed,10,2,22,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,29,98063,fixed,18,2,22,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,29,98063,fixed,3,3,23,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,29,98063,fixed,11,3,23,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,29,98063,fixed,19,3,23,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,29,98063,fixed,4,4,24,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,29,98063,fixed,12,4,24,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,29,98063,fixed,5,5,25,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,29,98063,fixed,13,5,25,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,29,98063,fixed,6,6,26,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,29,98063,fixed,14,6,26,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,29,98063,fixed,7,7,27,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,29,98063,fixed,15,7,27,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,30,98064,fixed,0,0,20,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,30,98064,fixed,8,0,20,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,30,98064,fixed,16,0,20,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,30,98064,fixed,1,1,21,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,30,98064,fixed,9,1,21,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,30,98064,fixed,17,1,21,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,30,98064,fixed,2,2,22,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,30,98064,fixed,10,2,22,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,30,98064,fixed,18,2,22,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,30,98064,fixed,3,3,23,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,30,98064,fixed,11,3,23,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,30,98064,fixed,19,3,23,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,30,98064,fixed,4,4,24,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,30,98064,fixed,12,4,24,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,30,98064,fixed,5,5,25,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,30,98064,fixed,13,5,25,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,30,98064,fixed,6,6,26,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,30,98064,fixed,14,6,26,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,30,98064,fixed,7,7,27,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,30,98064,fixed,15,7,27,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,31,98065,fixed,0,0,20,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,31,98065,fixed,8,0,20,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,31,98065,fixed,16,0,20,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,31,98065,fixed,1,1,21,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,31,98065,fixed,9,1,21,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,31,98065,fixed,17,1,21,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,31,98065,fixed,2,2,22,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,31,98065,fixed,10,2,22,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,31,98065,fixed,18,2,22,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,31,98065,fixed,3,3,23,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,31,98065,fixed,11,3,23,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,31,98065,fixed,19,3,23,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,31,98065,fixed,4,4,24,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,31,98065,fixed,12,4,24,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,31,98065,fixed,5,5,25,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,31,98065,fixed,13,5,25,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,31,98065,fixed,6,6,26,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,31,98065,fixed,14,6,26,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,31,98065,fixed,7,7,27,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,31,98065,fixed,15,7,27,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,32,98066,fixed,0,0,20,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,32,98066,fixed,8,0,20,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,32,98066,fixed,16,0,20,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,32,98066,fixed,1,1,21,,,0.0,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,32,98066,fixed,9,1,21,,,0.0,,0,8302
