condition,case,variant,episode,seed,assignment_mode,defender_id,target_index,target_id,idbo_best_cost,idbo_repaired_cost,idbo_runtime_ms,idbo_final_disagreement,repair_moves,training_seed
formal_ablation_no_trust_case1,case1,no_trust,34,98434,fixed,15,7,27,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,35,98435,fixed,0,0,20,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,35,98435,fixed,8,0,20,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,35,98435,fixed,16,0,20,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,35,98435,fixed,1,1,21,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,35,98435,fixed,9,1,21,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,35,98435,fixed,17,1,21,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,35,98435,fixed,2,2,22,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,35,98435,fixed,10,2,22,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,35,98435,fixed,18,2,22,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,35,98435,fixed,3,3,23,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,35,98435,fixed,11,3,23,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,35,98435,fixed,19,3,23,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,35,98435,fixed,4,4,24,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,35,98435,fixed,12,4,24,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,35,98435,fixed,5,5,25,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,35,98435,fixed,13,5,25,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,35,98435,fixed,6,6,26,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,35,98435,fixed,14,6,26,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,35,98435,fixed,7,7,27,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,35,98435,fixed,15,7,27,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,36,98436,fixed,0,0,20,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,36,98436,fixed,8,0,20,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,36,98436,fixed,16,0,20,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,36,98436,fixed,1,1,21,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,36,98436,fixed,9,1,21,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,36,98436,fixed,17,1,21,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,36,98436,fixed,2,2,22,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,36,98436,fixed,10,2,22,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,36,98436,fixed,18,2,22,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,36,98436,fixed,3,3,23,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,36,98436,fixed,11,3,23,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,36,98436,fixed,19,3,23,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,36,98436,fixed,4,4,24,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,36,98436,fixed,12,4,24,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,36,98436,fixed,5,5,25,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,36,98436,fixed,13,5,25,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,36,98436,fixed,6,6,26,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,36,98436,fixed,14,6,26,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,36,98436,fixed,7,7,27,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,36,98436,fixed,15,7,27,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,37,98437,fixed,0,0,20,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,37,98437,fixed,8,0,20,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,37,98437,fixed,16,0,20,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,37,98437,fixed,1,1,21,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,37,98437,fixed,9,1,21,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,37,98437,fixed,17,1,21,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,37,98437,fixed,2,2,22,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,37,98437,fixed,10,2,22,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,37,98437,fixed,18,2,22,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,37,98437,fixed,3,3,23,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,37,98437,fixed,11,3,23,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,37,98437,fixed,19,3,23,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,37,98437,fixed,4,4,24,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,37,98437,fixed,12,4,24,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,37,98437,fixed,5,5,25,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,37,98437,fixed,13,5,25,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,37,98437,fixed,6,6,26,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,37,98437,fixed,14,6,26,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,37,98437,fixed,7,7,27,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,37,98437,fixed,15,7,27,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,38,98438,fixed,0,0,20,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,38,98438,fixed,8,0,20,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,38,98438,fixed,16,0,20,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,38,98438,fixed,1,1,21,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,38,98438,fixed,9,1,21,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,38,98438,fixed,17,1,21,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,38,98438,fixed,2,2,22,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,38,98438,fixed,10,2,22,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,38,98438,fixed,18,2,22,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,38,98438,fixed,3,3,23,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,38,98438,fixed,11,3,23,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,38,98438,fixed,19,3,23,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,38,98438,fixed,4,4,24,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,38,98438,fixed,12,4,24,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,38,98438,fixed,5,5,25,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,38,98438,fixed,13,5,25,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,38,98438,fixed,6,6,26,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,38,98438,fixed,14,6,26,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,38,98438,fixed,7,7,27,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,38,98438,fixed,15,7,27,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,39,98439,fixed,0,0,20,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,39,98439,fixed,8,0,20,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,39,98439,fixed,16,0,20,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,39,98439,fixed,1,1,21,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,39,98439,fixed,9,1,21,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,39,98439,fixed,17,1,21,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,39,98439,fixed,2,2,22,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,39,98439,fixed,10,2,22,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,39,98439,fixed,18,2,22,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,39,98439,fixed,3,3,23,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,39,98439,fixed,11,3,23,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,39,98439,fixed,19,3,23,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,39,98439,fixed,4,4,24,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,39,98439,fixed,12,4,24,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,39,98439,fixed,5,5,25,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,39,98439,fixed,13,5,25,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,39,98439,fixed,6,6,26,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,39,98439,fixed,14,6,26,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,39,98439,fixed,7,7,27,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,39,98439,fixed,15,7,27,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,40,98440,fixed,0,0,20,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,40,98440,fixed,8,0,20,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,40,98440,fixed,16,0,20,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,40,98440,fixed,1,1,21,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,40,98440,fixed,9,1,21,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,40,98440,fixed,17,1,21,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,40,98440,fixed,2,2,22,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,40,98440,fixed,10,2,22,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,40,98440,fixed,18,2,22,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,40,98440,fixed,3,3,23,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,40,98440,fixed,11,3,23,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,40,98440,fixed,19,3,23,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,40,98440,fixed,4,4,24,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,40,98440,fixed,12,4,24,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,40,98440,fixed,5,5,25,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,40,98440,fixed,13,5,25,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,40,98440,fixed,6,6,26,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,40,98440,fixed,14,6,26,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,40,98440,fixed,7,7,27,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,40,98440,fixed,15,7,27,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,41,98441,fixed,0,0,20,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,41,98441,fixed,8,0,20,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,41,98441,fixed,16,0,20,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,41,98441,fixed,1,1,21,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,41,98441,fixed,9,1,21,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,41,98441,fixed,17,1,21,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,41,98441,fixed,2,2,22,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,41,98441,fixed,10,2,22,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,41,98441,fixed,18,2,22,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,41,98441,fixed,3,3,23,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,41,98441,fixed,11,3,23,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,41,98441,fixed,19,3,23,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,41,98441,fixed,4,4,24,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,41,98441,fixed,12,4,24,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,41,98441,fixed,5,5,25,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,41,98441,fixed,13,5,25,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,41,98441,fixed,6,6,26,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,41,98441,fixed,14,6,26,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,41,98441,fixed,7,7,27,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,41,98441,fixed,15,7,27,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,42,98442,fixed,0,0,20,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,42,98442,fixed,8,0,20,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,42,98442,fixed,16,0,20,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,42,98442,fixed,1,1,21,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,42,98442,fixed,9,1,21,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,42,98442,fixed,17,1,21,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,42,98442,fixed,2,2,22,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,42,98442,fixed,10,2,22,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,42,98442,fixed,18,2,22,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,42,98442,fixed,3,3,23,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,42,98442,fixed,11,3,23,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,42,98442,fixed,19,3,23,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,42,98442,fixed,4,4,24,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,42,98442,fixed,12,4,24,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,42,98442,fixed,5,5,25,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,42,98442,fixed,13,5,25,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,42,98442,fixed,6,6,26,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,42,98442,fixed,14,6,26,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,42,98442,fixed,7,7,27,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,42,98442,fixed,15,7,27,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,43,98443,fixed,0,0,20,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,43,98443,fixed,8,0,20,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,43,98443,fixed,16,0,20,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,43,98443,fixed,1,1,21,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,43,98443,fixed,9,1,21,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,43,98443,fixed,17,1,21,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,43,98443,fixed,2,2,22,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,43,98443,fixed,10,2,22,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,43,98443,fixed,18,2,22,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,43,98443,fixed,3,3,23,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,43,98443,fixed,11,3,23,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,43,98443,fixed,19,3,23,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,43,98443,fixed,4,4,24,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,43,98443,fixed,12,4,24,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,43,98443,fixed,5,5,25,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,43,98443,fixed,13,5,25,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,43,98443,fixed,6,6,26,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,43,98443,fixed,14,6,26,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,43,98443,fixed,7,7,27,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,43,98443,fixed,15,7,27,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,44,98444,fixed,0,0,20,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,44,98444,fixed,8,0,20,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,44,98444,fixed,16,0,20,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,44,98444,fixed,1,1,21,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,44,98444,fixed,9,1,21,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,44,98444,fixed,17,1,21,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,44,98444,fixed,2,2,22,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,44,98444,fixed,10,2,22,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,44,98444,fixed,18,2,22,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,44,98444,fixed,3,3,23,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,44,98444,fixed,11,3,23,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,44,98444,fixed,19,3,23,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,44,98444,fixed,4,4,24,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,44,98444,fixed,12,4,24,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,44,98444,fixed,5,5,25,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,44,98444,fixed,13,5,25,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,44,98444,fixed,6,6,26,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,44,98444,fixed,14,6,26,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,44,98444,fixed,7,7,27,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,44,98444,fixed,15,7,27,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,45,98445,fixed,0,0,20,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,45,98445,fixed,8,0,20,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,45,98445,fixed,16,0,20,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,45,98445,fixed,1,1,21,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,45,98445,fixed,9,1,21,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,45,98445,fixed,17,1,21,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,45,98445,fixed,2,2,22,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,45,98445,fixed,10,2,22,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,45,98445,fixed,18,2,22,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,45,98445,fixed,3,3,23,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,45,98445,fixed,11,3,23,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,45,98445,fixed,19,3,23,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,45,98445,fixed,4,4,24,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,45,98445,fixed,12,4,24,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,45,98445,fixed,5,5,25,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,45,98445,fixed,13,5,25,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,45,98445,fixed,6,6,26,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,45,98445,fixed,14,6,26,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,45,98445,fixed,7,7,27,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,45,98445,fixed,15,7,27,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,46,98446,fixed,0,0,20,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,46,98446,fixed,8,0,20,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,46,98446,fixed,16,0,20,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,46,98446,fixed,1,1,21,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,46,98446,fixed,9,1,21,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,46,98446,fixed,17,1,21,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,46,98446,fixed,2,2,22,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,46,98446,fixed,10,2,22,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,46,98446,fixed,18,2,22,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,46,98446,fixed,3,3,23,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,46,98446,fixed,11,3,23,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,46,98446,fixed,19,3,23,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,46,98446,fixed,4,4,24,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,46,98446,fixed,12,4,24,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,46,98446,fixed,5,5,25,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,46,98446,fixed,13,5,25,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,46,98446,fixed,6,6,26,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,46,98446,fixed,14,6,26,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,46,98446,fixed,7,7,27,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,46,98446,fixed,15,7,27,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,47,98447,fixed,0,0,20,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,47,98447,fixed,8,0,20,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,47,98447,fixed,16,0,20,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,47,98447,fixed,1,1,21,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,47,98447,fixed,9,1,21,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,47,98447,fixed,17,1,21,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,47,98447,fixed,2,2,22,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,47,98447,fixed,10,2,22,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,47,98447,fixed,18,2,22,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,47,98447,fixed,3,3,23,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,47,98447,fixed,11,3,23,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,47,98447,fixed,19,3,23,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,47,98447,fixed,4,4,24,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,47,98447,fixed,12,4,24,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,47,98447,fixed,5,5,25,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,47,98447,fixed,13,5,25,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,47,98447,fixed,6,6,26,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,47,98447,fixed,14,6,26,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,47,98447,fixed,7,7,27,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,47,98447,fixed,15,7,27,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,48,98448,fixed,0,0,20,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,48,98448,fixed,8,0,20,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,48,98448,fixed,16,0,20,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,48,98448,fixed,1,1,21,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,48,98448,fixed,9,1,21,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,48,98448,fixed,17,1,21,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,48,98448,fixed,2,2,22,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,48,98448,fixed,10,2,22,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,48,98448,fixed,18,2,22,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,48,98448,fixed,3,3,23,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,48,98448,fixed,11,3,23,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,48,98448,fixed,19,3,23,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,48,98448,fixed,4,4,24,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,48,98448,fixed,12,4,24,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,48,98448,fixed,5,5,25,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,48,98448,fixed,13,5,25,,,0.0,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,48,98448,fixed,6,6,26,,,0.0,,0,8303
